activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000900,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,235000.0,100.0,4.5,0.02,2,0.0,NA,0.0,,500.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,84,50%-60%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,2121,36.7800000000000011,61200,116,507,951,67
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,105000.0,60.0,4.375,0.514,2,2835.65,NA,700.65,700.65,,240,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,64,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4548,34.1000000000000014,61200,135,1300,1648,30
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,155000.0,96.5,4.5,1.138,2,5164.8,NA,901.0,,26.1,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,47,42,3,9,2,,,,,2,,,,,2,2,2,5,25,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,4511,45.9099999999999966,61200,120,925,1512,37
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,65000.0,80.0,5.5,1.078,2,2376.5,NA,964.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,24,37,1,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2121,36.7800000000000011,61200,116,507,951,67
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002302,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,3,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,37,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,Yes,No,1,1,1,,,,,10,,,,5075,29.6400000000000006,61200,116,1310,1908,36
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002004,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,175000.0,100.0,4.5,0.251,2,4327.95,NA,0.0,,503.8,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,41,39,3,10,2,,,,,5,,,,,2,4,3,5,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4083,39.1400000000000006,61200,109,953,1546,34
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000900,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,105000.0,100.0,4.75,0.489,2,2777.15,NA,0.0,,500.0,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,51,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,1,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,2121,36.7800000000000011,61200,116,507,951,67
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,205000.0,100.0,4.25,0.004,2,5580.35,NA,165.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,66,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5752,28.2699999999999996,61200,139,1729,2588,26
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,3,1,1,2,2,2,115000.0,100.0,4.75,0.161,2,2225.0,NA,827.5,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,54,47,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5701,42.1499999999999986,61200,80,1266,2112,47
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,3,1,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,103,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,71,2,3,1,1,2,2,2,205000.0,95.0,4.625,0.103,2,2991.08,NA,0.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,52,30%-<36%,3,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5415,44.2999999999999972,61200,140,1183,1910,24
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Joint,Joint,1,71,2,3,1,1,2,2,2,225000.0,100.0,4.75,0.251,2,1504.52,NA,107.02,,1500.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,160,38,1,9,1,14,,,,1,14,,,,2,2,1,3,5,,,1,3,5,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,7936,19.0899999999999999,61200,127,2029,3166,28
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,145000.0,97.0,5.75,1.551,2,3273.8,NA,1381.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,74,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5415,44.2999999999999972,61200,140,1183,1910,24
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000401,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,105000.0,100.0,4.75,0.356,2,2350.25,NA,0.0,,125.0,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,49,50%-60%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,6431,52.5300000000000011,61200,72,1191,1962,38
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000401,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,3,1,1,2,2,2,115000.0,100.0,4.625,0.035,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,42,30%-<36%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,6431,52.5300000000000011,61200,72,1191,1962,38
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,1,71,2,3,1,1,2,2,2,145000.0,61.207,3.75,-0.158,2,886.6,NA,886.6,886.6,,180,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,38,43,3,10,1,11,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,225000.0,100.0,4.5,-0.188,2,46.0,NA,46.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,66,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5752,28.2699999999999996,61200,139,1729,2588,26
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002302,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,3,1,1,2,2,2,135000.0,100.0,4.625,0.077,2,1352.6,NA,0.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,162,30%-<36%,3,9,2,,,,,2,,,,,2,2,4,41,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5075,29.6400000000000006,61200,116,1310,1908,36
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,3,1,1,2,2,2,185000.0,100.0,4.25,-0.147,2,1530.9,NA,558.4,558.4,525.4,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,63,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5415,44.2999999999999972,61200,140,1183,1910,24
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000600,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,145000.0,100.0,4.5,-0.072,2,134.45,NA,0.0,,500.0,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,61,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2266,39.8900000000000006,61200,90,507,920,54
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,205000.0,100.0,4.625,0.303,2,4512.85,NA,0.0,,1625.0,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,88,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7936,19.0899999999999999,61200,127,2029,3166,28
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,125000.0,100.0,4.75,0.345,2,2644.5,NA,0.0,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,48,44,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,4,0,2,3,1,1,2,2,2,285000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5752,28.2699999999999996,61200,139,1729,2588,26
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000402,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,145000.0,100.0,4.75,0.443,2,4620.0,NA,0.0,,4.7,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,73,46,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4511,45.9099999999999966,61200,120,925,1512,37
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,125000.0,100.0,4.5,0.248,2,5774.2,NA,1614.2,734.2,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,65,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7936,19.0899999999999999,61200,127,2029,3166,28
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,235000.0,100.0,4.5,-0.09,2,1294.26,NA,779.26,287.5,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,66,36,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031001000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,1,71,2,2,1,1,2,2,2,75000.0,90.0,4.875,1.234,2,5003.34,NA,1930.09,950.09,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,27,44,3,10,1,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,1887,41.6499999999999986,61200,68,438,1051,65
2018,549300WTZMQSET2VY242,30020,OK,40031,40031001901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,2,2,1,1,2,2,2,65000.0,96.5,6.0,2.701,2,4376.87,NA,1381.0,,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,35,44,1,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,1857,46.740000000000002,61200,86,483,760,42
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002005,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,95000.0,95.5,6.0,2.691,2,4948.68,NA,1381.0,,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,43,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5861,51.1899999999999977,61200,99,577,902,38
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000900,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,3,1,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,92,NA,9,9,2,,,,,5,,,,,2,4,2,24,26,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2121,36.7800000000000011,61200,116,507,951,67
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,265000.0,100.0,4.625,0.365,2,11579.95,NA,885.0,,8.5,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,108,20%-<30%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5752,28.2699999999999996,61200,139,1729,2588,26
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,155000.0,100.0,4.625,0.035,2,191.09,NA,0.0,,500.0,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,61,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,135000.0,53.125,4.375,-0.187,2,3033.5,NA,1571.0,816.0,1065.0,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,109,37,3,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,7936,19.0899999999999999,61200,127,2029,3166,28
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002005,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,3,1,1,2,2,2,75000.0,100.0,4.75,0.06,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,25,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5861,51.1899999999999977,61200,99,577,902,38
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,225000.0,96.5,4.75,1.219,2,6444.73,NA,980.0,,510.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,105,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,3,,,,,10,,,,5752,28.2699999999999996,61200,139,1729,2588,26
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000403,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,155000.0,100.0,4.5,-0.14,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,96,20%-<30%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4548,34.1000000000000014,61200,135,1300,1648,30
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000501,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,195000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,58,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7271,47.9399999999999977,61200,110,1589,2830,45
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,115000.0,80.0,4.75,0.157,2,2786.0,NA,901.0,,0.2,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,23,45,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5075,29.6400000000000006,61200,116,1310,1908,36
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,4,0,2,1,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5701,42.1499999999999986,61200,80,1266,2112,47
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,315000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,117,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,6,2,3,1,1,2,2,2,115000.0,100.0,4.5,0.143,2,2817.0,NA,0.0,,125.0,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,27,39,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5701,42.1499999999999986,61200,80,1266,2112,47
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,155000.0,90.0,4.75,0.253,2,4038.05,NA,901.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,82,20%-<30%,3,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,7271,47.9399999999999977,61200,110,1589,2830,45
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Joint,1,71,2,2,1,1,2,2,2,175000.0,97.75,5.25,1.13,2,5540.83,NA,901.0,,1.0,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,57,39,1,9,2,,,,,2,,,,,2,2,1,,,,,3,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,5415,44.2999999999999972,61200,140,1183,1910,24
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002302,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,205000.0,100.0,4.75,0.467,2,6913.78,NA,313.78,,500.0,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,76,50%-60%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5075,29.6400000000000006,61200,116,1310,1908,36
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002004,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,95000.0,96.499,4.75,1.309,2,5109.82,NA,1690.8,789.8,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,36,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4083,39.1400000000000006,61200,109,953,1546,34
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,85000.0,95.0,4.875,0.621,2,4964.55,NA,917.22,179.55,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,28,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031000502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,135000.0,100.0,4.75,0.19,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,65,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,8756,53.3999999999999986,61200,101,1656,2737,20
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002302,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,71,2,2,1,1,2,2,2,165000.0,96.5,5.25,1.711,2,5975.07,NA,901.0,,5.2,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,50,50%-60%,2,10,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,5075,29.6400000000000006,61200,116,1310,1908,36
2018,549300WTZMQSET2VY242,30020,OK,40031,40031002001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,135000.0,97.0,4.875,0.734,2,2783.3,NA,901.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,40,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5415,44.2999999999999972,61200,140,1183,1910,24
