activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,46140,OK,40037,40037020900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,225000.0,80.0,,,3,,,,,,360,,,2,2,2,2,275000.0,1,1,3,5,1,,150,20%-<30%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,2,,,,2973,20.18,65800,93,780,1241,41
2018,549300WTZMQSET2VY242,46140,OK,40037,40037020601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,105000.0,90.0,,,3,,,,,,360,,,2,2,2,2,95000.0,1,2,3,5,1,,80,20%-<30%,3,9,1,11.0,,,,1,11.0,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,4,,,,6329,21.93,65800,79,1564,2269,31
2018,549300WTZMQSET2VY242,36420,OK,40051,40051000901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,115000.0,96.5,,,3,,,,,,360,,,2,2,2,2,115000.0,1,1,3,5,1,,87,47,9,2,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,3,,,,,4,,,,2304,13.11,69300,100,705,1021,42
2018,549300WTZMQSET2VY242,36420,OK,40051,40051000903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,145000.0,95.0,,,3,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,95,49,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,No,Yes,1,1,1,,,,,1,,,,9783,12.32,69300,122,2820,3446,23
2018,549300WTZMQSET2VY242,36420,OK,40051,40051000903,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,145000.0,96.5,,,3,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,60,>60%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,No,Yes,1,1,3,,,,,2,1.0,,,9783,12.32,69300,122,2820,3446,23
2018,549300WTZMQSET2VY242,99999,OK,40073,40073958200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,245000.0,106.335,,,3,,,,,,360,,,2,2,2,2,235000.0,1,1,3,5,1,,71,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,4,,,,2276,16.34,54500,130,663,948,37
2018,549300WTZMQSET2VY242,99999,OK,40073,40073958400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,215000.0,48.611,,,3,,,,,,300,,,2,2,2,2,435000.0,1,1,3,5,1,,128,<20%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,7,,,,2395,7.559999999999999,54500,147,780,1089,34
2018,549300WTZMQSET2VY242,36420,OK,40081,40081961300,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,125000.0,75.758,,,3,,,,,,360,,,2,2,2,2,165000.0,2,1,1,1,1,,48,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,3,,,,,4,,,,4233,12.66,69300,88,1416,1876,34
2018,549300WTZMQSET2VY242,36420,OK,40081,40081961200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,185000.0,106.588,,,3,,,,,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,93,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,4,,,,4462,14.3,69300,75,1224,1817,35
2018,549300WTZMQSET2VY242,36420,OK,40081,40081961100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,75000.0,96.5,,,3,,,,,,360,,,2,2,2,2,75000.0,1,1,3,5,1,,28,44,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,3,,,,,4,,,,4670,21.28,69300,82,1307,2203,39
2018,549300WTZMQSET2VY242,36420,OK,40083,40083600500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,3,0,2,1,1,1,2,2,2,35000.0,80.0,,,3,,,,,,240,,,2,2,2,2,45000.0,1,1,3,5,1,,41,30%-<36%,2,10,2,,,,,5,,,,,2,4,1,5.0,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,4,,,,7486,13.88,69300,98,2450,2987,20
2018,549300WTZMQSET2VY242,36420,OK,40083,40083600400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,1,165000.0,85.0,,,3,,,,,,360,,,2,2,2,2,185000.0,1,3,3,5,1,,162,36,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,9396,20.65,69300,134,2709,3237,27
2018,549300WTZMQSET2VY242,36420,OK,40083,40083600700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Joint,3,0,2,2,31,1,2,2,2,45000.0,80.838,,,3,,,,,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,51,20%-<30%,9,1,2,,,,,2,,,,,2,2,1,3.0,,,,3,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,3,,,,,3,,,,4872,18.39,69300,78,1570,2286,39
2018,549300WTZMQSET2VY242,36420,OK,40083,40083600800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,315000.0,80.0,,,3,,,,,,360,,,2,2,2,2,395000.0,1,1,3,5,1,,137,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,8063,10.55,69300,159,2420,2870,21
2018,549300WTZMQSET2VY242,36420,OK,40083,40083600800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,1,1,2,2,2,275000.0,100.0,,,3,,,,,,360,,,2,2,2,2,305000.0,1,1,3,5,1,,93,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,4,,,,8063,10.55,69300,159,2420,2870,21
2018,549300WTZMQSET2VY242,99999,OK,40099,40099790700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,2,75000.0,90.0,,,3,,,,,,360,,,2,2,2,2,85000.0,1,2,3,5,1,,113,40,9,1,2,,,,,2,,,,,2,2,5,,,,,4,5.0,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,4,,,,5348,25.86,54500,126,1506,2709,34
2018,549300WTZMQSET2VY242,99999,OK,40101,40101001300,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,American Indian or Alaska Native,Female,3,0,2,2,1,1,2,2,2,75000.0,81.646,,,3,,,,,,360,,,2,2,2,2,85000.0,2,1,1,1,1,,29,20%-<30%,1,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,4,,,,6319,38.42,54500,107,1748,2638,35
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108217,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,185000.0,96.5,,,3,,,,,,360,,,2,2,2,2,195000.0,1,1,3,5,1,,42,20%-<30%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,3,,,,,7,,,,4512,24.89,69300,120,1068,1697,27
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106911,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,365000.0,73.077,,,3,,,,,,360,,,2,2,2,2,525000.0,1,1,3,5,1,,71,46,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,>74,No,Yes,1,1,1,,,,,7,,,,1811,37.71,69300,81,564,720,42
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,55000.0,109.752,,,3,,,,,,360,,,2,2,2,2,65000.0,1,1,3,5,1,,17,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,3,,,,,7,,,,3986,63.4,69300,81,721,1384,47
2018,549300WTZMQSET2VY242,36420,OK,40109,40109102300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,75000.0,94.999,,,3,,,,,,360,,,2,2,2,2,85000.0,1,1,3,5,1,,113,49,1,9,1,,,,,1,,,,,1,2,5,,,,,5,,,,,1,2,1,2,1,2,<25,35-44,No,No,1,1,1,,,,,7,,,,3430,54.64,69300,54,637,1550,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,2805000.0,75.0,,,3,,,,,,360,,,2,2,2,2,3505000.0,1,1,3,5,1,,307,38,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,1,,,,2189,10.55,69300,327,783,988,63
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108213,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,31,1,2,2,2,185000.0,48.34,,,3,,,,,,180,,,2,2,2,2,375000.0,1,1,3,5,1,,83,48,1,9,2,,,,,1,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,6,,,,9237,12.01,69300,205,2860,3062,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,165000.0,90.0,,,3,,,,,,360,,,2,2,2,2,225000.0,1,1,3,5,1,,54,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,4,,,,3062,10.74,69300,108,972,1261,29
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,1,325000.0,75.0,,,3,,,,,,360,,,2,2,2,2,415000.0,1,3,3,5,1,,325,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,5,,,,5022,26.7,69300,122,1194,1530,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,1,1,2,2,2,195000.0,82.821,,,3,,,,,,360,,,2,2,2,2,195000.0,1,1,3,5,1,,59,36,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,3,,,,2264,70.01,69300,125,798,977,45
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,65000.0,50.0,,,3,,,,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,24,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,4,,,,2951,33.79,69300,93,1041,1273,50
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,425000.0,64.938,,,3,,,,,,360,,,2,2,2,2,655000.0,1,1,3,5,1,,228,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,7816,21.87,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109109201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,2,325000.0,95.0,,,3,,,,,,240,,,2,2,2,2,345000.0,1,1,3,5,1,,199,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,1,5.0,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,5,,,,5517,17.31,69300,194,1808,2167,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,115000.0,34.776,,,3,,,,,,360,,,2,2,2,2,335000.0,1,1,3,5,1,,43,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,4,,,,3653,21.87,69300,157,1110,1299,38
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,95000.0,102.475,,,3,,,,,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,48,44,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,1,,,,3986,63.4,69300,81,721,1384,47
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,285000.0,80.0,,,3,,,,,,360,,,2,2,2,2,385000.0,1,1,3,5,1,,97,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,1,,,,,6,,,,2717,20.35,69300,161,848,1380,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,32,1,2,2,2,115000.0,68.681,,,3,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,72,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,3,,,,,6,,,,6697,24.92,69300,105,2006,2838,39
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,35000.0,49.964,,,3,,,,,,120,,,2,2,2,2,135000.0,1,1,3,5,1,,57,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,5,,,,3062,10.74,69300,108,972,1261,29
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,95000.0,96.499,,,3,,,,,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,89,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,3,,,,,7,,,,5144,16.84,69300,109,1340,1904,34
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,1,255000.0,122.105,,,3,,,,,,360,,,2,2,2,2,195000.0,1,3,3,5,1,,310,36,9,3,2,,,,,2,,,,,2,2,5,,,,,4,41.0,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,5,4.0,,,3251,40.7,69300,80,765,1612,71
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108114,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,3,1,1,2,2,2,225000.0,100.0,,,3,,,,,,360,,,2,2,2,2,225000.0,1,1,3,5,1,,58,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,2,,,,4912,26.59,69300,167,1004,1285,17
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,375000.0,68.337,,,3,,,,,,180,,,2,2,2,2,545000.0,1,1,3,5,1,,316,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,7973,19.6,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108519,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,1,1,2,2,2,215000.0,78.5,,,3,,,,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,85,49,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,1,,,,3067,26.7,69300,142,1014,1250,33
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,1,1,2,2,2,455000.0,80.0,,,3,,,,,,360,,,2,2,2,2,615000.0,1,1,3,5,1,,166,37,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,7,,,,7973,19.6,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108217,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,145000.0,91.422,,,3,,,,,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,31,>60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,3,,,,,1,,,,4512,24.89,69300,120,1068,1697,27
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,75000.0,95.0,,,3,,,,,,360,,,2,2,2,2,75000.0,1,1,3,5,1,,18,47,9,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,1,,,,2560,29.38,69300,61,490,676,44
2018,549300WTZMQSET2VY242,36420,OK,40109,40109105906,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,105000.0,97.0,,,3,,,,,,360,,,2,2,2,2,105000.0,1,1,3,5,1,,73,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,3,,,,2882,42.82,69300,96,715,1264,0
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,225000.0,80.0,,,3,,,,,,360,,,2,2,2,2,275000.0,1,1,3,5,1,,171,50%-60%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,2,1.0,,,2875,13.43,69300,196,1013,1070,30
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,1005000.0,80.0,,,3,,,,,,360,,,2,2,2,2,1585000.0,1,1,3,5,1,,336,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,5,,,,2189,10.55,69300,327,783,988,63
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,1,135000.0,75.0,,,3,,,,,,180,,,2,2,2,2,185000.0,1,3,3,5,1,,249,38,3,10,2,,,,,5,,,,,2,4,2,26.0,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,7,,,,4679,20.43,69300,129,1468,2345,59
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108709,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,2,295000.0,95.0,,,3,,,,,,360,,,2,2,2,2,305000.0,1,1,3,5,1,,89,44,9,1,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,3406,14.89,69300,135,1135,1336,25
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,3,0,2,1,1,1,2,2,2,105000.0,93.562,,,3,,,,,,180,,,2,2,2,2,115000.0,1,1,3,5,1,,57,20%-<30%,2,10,2,,,,,5,,,,,2,4,4,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,7,,,,4679,20.43,69300,129,1468,2345,59
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,205000.0,69.376,,,3,,,,,,240,,,2,2,2,2,325000.0,1,1,3,5,1,,117,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,1,,,,,5,,,,7276,22.86,69300,112,1888,2374,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,32,1,2,2,2,65000.0,95.0,,,3,,,,,,360,,,2,2,2,2,65000.0,1,1,3,5,1,,40,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,3,,,,,4,,,,5954,64.63,69300,64,881,2212,40
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,95000.0,75.0,,,3,,,,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,205,<20%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,55-64,No,No,1,1,1,,,,,3,,,,2787,28.53,69300,72,822,1379,57
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,95000.0,51.012,,,3,,,,,,240,,,2,2,2,2,195000.0,1,1,3,5,1,,47,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,7,,,,7816,21.87,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,2,1,1,2,2,2,175000.0,97.75,,,3,,,,,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,59,37,2,9,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,7,,,,7973,19.6,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,1,1,2,2,2,265000.0,100.0,,,3,,,,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,94,46,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,7,,,,3635,27.68,69300,120,1252,1423,26
