activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201609,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,165000.0,95.0,4.375,0.561,2,2937.5,,1031.0,,169.4,180,,,2,2,2,2,175000.0,1,1,3,5,1,,106,<20%,3,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4516,28.83,69300,177,1467,1483,15
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,185000.0,73.171,4.75,0.449,2,3137.0,,1031.0,,75.0,360,,,2,2,2,2,245000.0,1,2,3,5,1,,228,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,5494,18.69,69300,158,1480,2198,30
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,95000.0,95.0,4.625,0.887,2,2563.0,,1031.0,,,360,,,2,2,2,2,105000.0,1,1,3,5,1,,61,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2888,24.52,69300,80,699,1178,39
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,275000.0,52.951,4.375,0.369,2,3060.8,,1031.0,,,180,,,2,2,2,2,515000.0,1,1,3,5,1,,234,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,4176,12.26,69300,130,537,1847,68
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,225000.0,80.0,5.375,1.011,2,2889.0,,1031.0,,,360,,,2,2,2,2,285000.0,1,1,3,5,1,,91,20%-<30%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,5867,19.52,69300,90,1223,2066,47
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,125000.0,96.5,4.75,1.398,2,5101.62,,1258.0,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,35,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,6702,18.32,69300,80,1605,2399,32
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,95000.0,75.0,5.125,,3,,,,,,360,,,2,2,2,2,125000.0,1,3,3,5,1,,185,42,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,5494,18.69,69300,158,1480,2198,30
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,1,135000.0,80.0,5.625,,3,,,,,,360,,,2,2,2,2,165000.0,1,3,3,5,1,,206,40,3,10,2,,,,,5,,,,,2,4,2,5.0,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,3691,21.65,69300,89,598,1608,55
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202105,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,115000.0,96.5,4.875,1.538,2,4990.14,,1283.97,252.97,,360,,,2,2,2,2,115000.0,1,1,3,5,1,,29,43,2,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,4763,33.28,69300,100,1176,1767,30
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,135000.0,63.285,4.25,0.407,2,2562.5,,1489.5,458.5,,180,,,2,2,2,2,205000.0,1,1,3,5,1,,103,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5252,15.92,69300,140,1646,2207,14
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201507,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,2,1,1,1,2,2,2,455000.0,95.0,4.875,0.46,2,3334.0,,1031.0,,,360,,,2,2,2,2,675000.0,1,1,3,5,1,,235,46,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,6890,24.86,69300,110,1743,2555,29
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,6,2,1,1,1,2,2,2,185000.0,80.0,4.5,0.125,2,2686.0,,606.0,,,360,,,2,2,2,2,235000.0,1,1,3,5,1,,65,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,2,5.0,27.0,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3767,13.99,69300,105,874,1667,48
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,195000.0,96.5,4.5,1.191,2,8200.01,,2849.95,1818.95,5.0,360,,,2,2,2,2,195000.0,1,1,3,5,1,,53,50%-60%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,<25,No,No,1,1,3,,,,,10,,,,4171,20.57,69300,89,1038,1385,32
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,285000.0,85.0,5.0,0.49,2,3136.0,,1031.0,,,360,,,2,2,2,2,345000.0,1,1,3,5,1,,96,30%-<36%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,1,,,,,10,,,,4047,28.24,69300,142,1123,1281,16
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,165000.0,96.115,5.875,1.945,2,3111.0,,1408.0,,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,84,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3009,30.64,69300,136,563,674,11
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202205,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,185000.0,97.75,4.5,0.451,2,5740.03,,1031.0,,515.0,360,,,2,2,2,2,185000.0,1,1,3,5,1,,92,30%-<36%,9,3,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,6924,32.96,69300,135,2135,2498,12
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,195000.0,95.0,4.25,0.49,2,2825.0,,1031.0,,5.0,180,,,2,2,2,2,205000.0,1,1,3,5,1,,87,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5252,15.92,69300,140,1646,2207,14
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,1,75000.0,75.0,5.25,,3,,,,,,360,,,2,2,2,2,95000.0,1,3,3,5,1,,81,44,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,4176,12.26,69300,130,537,1847,68
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201609,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,215000.0,100.0,5.125,0.59,2,1757.0,,1031.0,,1832.0,360,,,2,2,2,2,215000.0,1,1,3,5,1,,74,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4516,28.83,69300,177,1467,1483,15
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,455000.0,95.0,4.875,1.198,2,4326.19,,1877.19,846.19,0.3,360,,,2,2,2,2,475000.0,1,1,3,5,1,,152,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,4047,28.24,69300,142,1123,1281,16
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201903,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,115000.0,96.5,6.25,2.827,2,5245.27,,1430.0,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,40,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,3001,51.48,69300,96,833,1044,26
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,255000.0,93.427,4.875,1.012,2,3080.0,,1031.0,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,86,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3485,20.17,69300,130,557,672,13
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202301,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,32,1,2,2,2,225000.0,100.0,5.125,0.697,2,8118.0,,5481.0,4420.0,250.0,360,,,2,2,2,2,225000.0,1,1,3,5,1,,88,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5756,11.17,69300,133,1842,2082,24
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,1,105000.0,80.0,4.75,,3,,,,,,180,,,2,2,2,2,135000.0,1,3,3,5,1,,124,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4176,12.26,69300,130,537,1847,68
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,335000.0,97.0,5.125,1.573,2,3389.0,,1031.0,,,360,,,2,2,2,2,345000.0,1,1,3,5,1,,127,46,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,5378,25.55,69300,125,1417,1987,35
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,185000.0,80.0,4.375,0.523,2,2843.0,,1031.0,,50.0,240,,,2,2,2,2,235000.0,1,1,3,5,1,,150,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,5349,15.35,69300,104,1741,2187,23
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Female,1,1,2,1,1,1,2,2,2,95000.0,90.0,5.375,1.735,2,3360.3,,1690.3,700.3,,360,,,2,2,2,2,115000.0,1,1,3,5,1,,144,>60%,9,9,2,,,,,2,,,,,2,2,5,,,,,2,24.0,,,,2,2,2,2,2,2,<25,55-64,No,No,1,1,1,,,,,10,,,,7027,23.18,69300,103,1913,2493,32
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,71,2,3,1,1,2,2,2,145000.0,100.0,4.5,0.264,2,5981.5,,1031.0,,150.0,360,,,2,2,2,2,135000.0,1,1,3,5,1,,44,47,2,10,2,,,,,5,,,,,2,4,2,5.0,23.0,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3879,29.26,69300,144,1276,1394,19
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,105000.0,80.0,4.875,0.579,2,2925.2,,1406.2,375.2,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,64,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,2444,29.66,69300,111,672,965,38
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,1,55000.0,80.0,5.75,,3,,,,,,360,,,2,2,2,2,65000.0,1,3,3,5,1,,105,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3767,13.99,69300,105,874,1667,48
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,275000.0,96.643,4.75,0.341,2,7568.16,,1031.0,,0.68,360,,,2,2,2,2,275000.0,1,1,3,5,1,,52,44,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3872,19.29,69300,70,719,1231,50
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,385000.0,95.0,5.0,1.208,2,3295.0,,1031.0,,,360,,,2,2,2,2,405000.0,1,1,3,5,1,,83,47,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,7358,28.98,69300,114,1949,2448,28
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,1,105000.0,80.0,5.75,,3,,,,,,360,,,2,2,2,2,135000.0,1,3,3,5,1,,102,36,3,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3423,29.56,69300,88,1060,1277,38
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,205000.0,95.0,5.125,0.822,2,1696.0,,1031.0,,1696.0,360,,,2,2,2,2,215000.0,1,1,3,5,1,,85,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5964,16.87,69300,97,1894,2448,28
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,215000.0,85.306,4.5,0.41,2,3454.6,,1031.0,,,240,,,2,2,2,2,255000.0,1,1,3,5,1,,133,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,2174,15.78,69300,142,662,720,12
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,165000.0,95.0,4.75,0.351,2,3159.94,,1454.94,423.94,,360,,,2,2,2,2,175000.0,1,1,3,5,1,,118,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,5867,19.52,69300,90,1223,2066,47
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,71,2,2,1,1,2,2,2,205000.0,96.5,5.0,1.441,2,6523.48,,1031.0,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,79,41,2,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,6702,18.32,69300,80,1605,2399,32
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201612,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,135000.0,92.197,5.375,1.951,2,7073.79,,3838.79,2807.79,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,68,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4986,35.58,69300,107,1537,1868,27
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201507,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,2,1,32,1,2,2,2,245000.0,73.134,5.375,0.838,2,3066.0,,1031.0,,,360,,,2,2,2,2,335000.0,1,1,3,5,1,,75,49,2,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,6890,24.86,69300,110,1743,2555,29
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201609,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,1,2,1,1,1,2,2,2,215000.0,80.0,5.25,0.719,2,1696.0,,1031.0,,1696.0,360,,,2,2,2,2,265000.0,1,1,3,5,1,,93,47,9,2,2,,,,,1,14.0,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4516,28.83,69300,177,1467,1483,15
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,175000.0,91.494,4.99,0.667,2,5725.89,,1031.0,,75.0,360,,,2,2,2,2,195000.0,1,1,3,5,1,,58,37,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,7358,28.98,69300,114,1949,2448,28
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,165000.0,80.0,5.0,0.392,2,1000.0,,485.0,,1000.0,360,,,2,2,2,2,205000.0,1,1,3,5,1,,63,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,5964,16.87,69300,97,1894,2448,28
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,305000.0,95.0,4.875,0.605,2,3443.03,,1031.0,,,360,,,2,2,2,2,325000.0,1,1,3,5,1,,132,38,9,1,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5349,15.35,69300,104,1741,2187,23
2018,549300WTZMQSET2VY242,36420,OK,40027,40027202302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,155000.0,96.5,5.0,1.537,2,5769.45,,1430.0,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,45,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,5349,15.35,69300,104,1741,2187,23
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,2,1,1,1,2,2,2,195000.0,97.0,6.25,2.568,2,3270.0,,1430.0,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,86,48,9,3,1,11.0,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4047,28.24,69300,142,1123,1281,16
2018,549300WTZMQSET2VY242,36420,OK,40027,40027200300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,125000.0,96.5,5.5,2.076,2,5356.37,,1380.0,,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,42,36,1,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,3890,31.77,69300,54,671,1608,47
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,195000.0,80.0,4.75,0.222,2,4284.0,,2501.0,1470.0,,360,,,2,2,2,2,245000.0,1,1,3,5,1,,57,43,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5880,19.22,69300,118,1706,2213,19
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201607,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,225000.0,93.333,5.5,1.925,2,7263.0,,1511.0,,0.65,360,,,2,2,2,2,245000.0,1,1,3,5,1,,74,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,5561,29.47,69300,134,1408,1905,14
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,95000.0,70.37,4.5,0.129,2,3439.45,,1934.45,903.45,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,49,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,5378,25.55,69300,125,1417,1987,35
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201609,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,255000.0,96.5,5.0,1.409,2,7001.29,,1061.63,30.63,1696.3,360,,,2,2,2,2,255000.0,1,1,3,5,1,,62,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,4516,28.83,69300,177,1467,1483,15
2018,549300WTZMQSET2VY242,36420,OK,40027,40027201602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,105000.0,80.0,4.99,0.545,2,2663.0,,1031.0,,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,28,41,1,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,2960,21.01,69300,93,887,1139,43
